relative_ms;timestamp_ms;channel;meaning;length;packet_no;changed_bytes;hex;payload_sha256;public_redaction
606276;1786642040299;150D;Zweite Fahrstatistik;20;206;–;00-DA-00-BE-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
607321;1786642041344;1502;Akkuinformationen;16;207;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
607737;1786642041760;1505;BikePerformance / Fahrleistung;18;207;0,1,2,3;0A-00-0A-00-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;;
607952;1786642041975;1506;Trip / Kilometer & Betriebszähler;16;207;3,7;00-00-1B-69-00-02-20-D9-00-00-02-BD-00-00-00-00;;
608368;1786642042391;1508;Settings / Licht & Fahrstufe;17;207;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
608571;1786642042594;1509;BatteryChange / Akku-Livestand;11;207;0,1,5,6;13-88-FF-FF-5B-C8-00-00-00-01-00;;
608785;1786642042808;150A;MotorUpdate / Motor-Livestand;10;207;–;0F-A0-FF-FF-FF-FF-FF-FF-FF-FF;;
608999;1786642043022;150B;Motor-/Controllerblock;20;207;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
609200;1786642043223;150D;Zweite Fahrstatistik;20;207;3;00-DA-00-C0-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
610246;1786642044269;1502;Akkuinformationen;16;208;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
610662;1786642044685;1505;BikePerformance / Fahrleistung;18;208;0,1,2,3;0B-FE-0B-FE-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;;
610878;1786642044901;1506;Trip / Kilometer & Betriebszähler;16;208;7;00-00-1B-69-00-02-20-DC-00-00-02-BD-00-00-00-00;;
611292;1786642045315;1508;Settings / Licht & Fahrstufe;17;208;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
611495;1786642045518;1509;BatteryChange / Akku-Livestand;11;208;6;13-88-FF-FF-5B-C8-64-00-00-01-00;;
611709;1786642045732;150A;MotorUpdate / Motor-Livestand;10;208;0,1;13-88-FF-FF-FF-FF-FF-FF-FF-FF;;
611913;1786642045936;150B;Motor-/Controllerblock;20;208;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
612125;1786642046148;150D;Zweite Fahrstatistik;20;208;–;00-DA-00-C0-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
613174;1786642047197;1502;Akkuinformationen;16;209;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
613588;1786642047611;1505;BikePerformance / Fahrleistung;18;209;0,1,2,3;0A-00-0A-00-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;;
613790;1786642047813;1506;Trip / Kilometer & Betriebszähler;16;209;7;00-00-1B-69-00-02-20-DF-00-00-02-BD-00-00-00-00;;
614217;1786642048240;1508;Settings / Licht & Fahrstufe;17;209;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
614421;1786642048444;1509;BatteryChange / Akku-Livestand;11;209;6;13-88-FF-FF-5B-C8-00-00-00-01-00;;
614633;1786642048656;150A;MotorUpdate / Motor-Livestand;10;209;0,1;17-70-FF-FF-FF-FF-FF-FF-FF-FF;;
614837;1786642048860;150B;Motor-/Controllerblock;20;209;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
615050;1786642049073;150D;Zweite Fahrstatistik;20;209;–;00-DA-00-C0-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
616095;1786642050118;1502;Akkuinformationen;16;210;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
616512;1786642050535;1505;BikePerformance / Fahrleistung;18;210;–;0A-00-0A-00-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;;
616714;1786642050737;1506;Trip / Kilometer & Betriebszähler;16;210;7;00-00-1B-69-00-02-20-E2-00-00-02-BD-00-00-00-00;;
617132;1786642051155;1508;Settings / Licht & Fahrstufe;17;210;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
617343;1786642051366;1509;BatteryChange / Akku-Livestand;11;210;–;13-88-FF-FF-5B-C8-00-00-00-01-00;;
617546;1786642051569;150A;MotorUpdate / Motor-Livestand;10;210;0,1;13-88-FF-FF-FF-FF-FF-FF-FF-FF;;
617760;1786642051783;150B;Motor-/Controllerblock;20;210;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
617977;1786642052000;150D;Zweite Fahrstatistik;20;210;–;00-DA-00-C0-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
619011;1786642053034;1502;Akkuinformationen;16;211;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
619437;1786642053460;1505;BikePerformance / Fahrleistung;18;211;–;0A-00-0A-00-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;;
619640;1786642053663;1506;Trip / Kilometer & Betriebszähler;16;211;7;00-00-1B-69-00-02-20-E4-00-00-02-BD-00-00-00-00;;
620055;1786642054078;1508;Settings / Licht & Fahrstufe;17;211;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
620273;1786642054296;1509;BatteryChange / Akku-Livestand;11;211;0,1,10;17-70-FF-FF-5B-C8-00-00-00-01-33;;
620472;1786642054495;150A;MotorUpdate / Motor-Livestand;10;211;–;13-88-FF-FF-FF-FF-FF-FF-FF-FF;;
620686;1786642054709;150B;Motor-/Controllerblock;20;211;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
620900;1786642054923;150D;Zweite Fahrstatistik;20;211;–;00-DA-00-C0-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
621935;1786642055958;1502;Akkuinformationen;16;212;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
622351;1786642056374;1505;BikePerformance / Fahrleistung;18;212;–;0A-00-0A-00-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;;
622565;1786642056588;1506;Trip / Kilometer & Betriebszähler;16;212;7;00-00-1B-69-00-02-20-E7-00-00-02-BD-00-00-00-00;;
622981;1786642057004;1508;Settings / Licht & Fahrstufe;17;212;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
623193;1786642057216;1509;BatteryChange / Akku-Livestand;11;212;0,1,6,10;13-88-FF-FF-5B-C8-64-00-00-01-00;;
623397;1786642057420;150A;MotorUpdate / Motor-Livestand;10;212;–;13-88-FF-FF-FF-FF-FF-FF-FF-FF;;
623610;1786642057633;150B;Motor-/Controllerblock;20;212;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
623813;1786642057836;150D;Zweite Fahrstatistik;20;212;–;00-DA-00-C0-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
624861;1786642058884;1502;Akkuinformationen;16;213;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
625276;1786642059299;1505;BikePerformance / Fahrleistung;18;213;0,1,2,3;08-02-08-02-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;;
625490;1786642059513;1506;Trip / Kilometer & Betriebszähler;16;213;7;00-00-1B-69-00-02-20-EA-00-00-02-BD-00-00-00-00;;
625906;1786642059929;1508;Settings / Licht & Fahrstufe;17;213;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
626110;1786642060133;1509;BatteryChange / Akku-Livestand;11;213;0,1,9,10;0B-B8-FF-FF-5B-C8-64-00-00-00-9A;;
626322;1786642060345;150A;MotorUpdate / Motor-Livestand;10;213;0,1;0F-A0-FF-FF-FF-FF-FF-FF-FF-FF;;
626537;1786642060560;150B;Motor-/Controllerblock;20;213;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
626740;1786642060763;150D;Zweite Fahrstatistik;20;213;–;00-DA-00-C0-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
627785;1786642061808;1502;Akkuinformationen;16;214;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
628202;1786642062225;1505;BikePerformance / Fahrleistung;18;214;–;08-02-08-02-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;;
628415;1786642062438;1506;Trip / Kilometer & Betriebszähler;16;214;3,7;00-00-1B-6A-00-02-20-ED-00-00-02-BD-00-00-00-00;;
628834;1786642062857;1508;Settings / Licht & Fahrstufe;17;214;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
629034;1786642063057;1509;BatteryChange / Akku-Livestand;11;214;0,1,10;0F-A0-FF-FF-5B-C8-64-00-00-00-CD;;
629248;1786642063271;150A;MotorUpdate / Motor-Livestand;10;214;–;0F-A0-FF-FF-FF-FF-FF-FF-FF-FF;;
629450;1786642063473;150B;Motor-/Controllerblock;20;214;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
629665;1786642063688;150D;Zweite Fahrstatistik;20;214;–;00-DA-00-C0-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
630712;1786642064735;1502;Akkuinformationen;16;215;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
631127;1786642065150;1505;BikePerformance / Fahrleistung;18;215;–;08-02-08-02-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;;
631328;1786642065351;1506;Trip / Kilometer & Betriebszähler;16;215;7;00-00-1B-6A-00-02-20-F0-00-00-02-BD-00-00-00-00;;
631756;1786642065779;1508;Settings / Licht & Fahrstufe;17;215;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
631960;1786642065983;1509;BatteryChange / Akku-Livestand;11;215;0,1,6,10;0B-B8-FF-FF-5B-C8-C8-00-00-00-9A;;
632173;1786642066196;150A;MotorUpdate / Motor-Livestand;10;215;0,1;0B-B8-FF-FF-FF-FF-FF-FF-FF-FF;;
632377;1786642066400;150B;Motor-/Controllerblock;20;215;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
632589;1786642066612;150D;Zweite Fahrstatistik;20;215;–;00-DA-00-C0-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
633636;1786642067659;1502;Akkuinformationen;16;216;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
634051;1786642068074;1505;BikePerformance / Fahrleistung;18;216;–;08-02-08-02-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;;
634257;1786642068280;1506;Trip / Kilometer & Betriebszähler;16;216;7;00-00-1B-6A-00-02-20-F3-00-00-02-BD-00-00-00-00;;
634673;1786642068696;1508;Settings / Licht & Fahrstufe;17;216;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
634885;1786642068908;1509;BatteryChange / Akku-Livestand;11;216;0,1,6,10;0F-A0-FF-FF-5B-C8-64-00-00-00-CD;;
635087;1786642069110;150A;MotorUpdate / Motor-Livestand;10;216;0,1;0F-A0-FF-FF-FF-FF-FF-FF-FF-FF;;
635301;1786642069324;150B;Motor-/Controllerblock;20;216;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
635516;1786642069539;150D;Zweite Fahrstatistik;20;216;–;00-DA-00-C0-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
636551;1786642070574;1502;Akkuinformationen;16;217;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
636979;1786642071002;1505;BikePerformance / Fahrleistung;18;217;–;08-02-08-02-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;;
637180;1786642071203;1506;Trip / Kilometer & Betriebszähler;16;217;7;00-00-1B-6A-00-02-20-F6-00-00-02-BD-00-00-00-00;;
637599;1786642071622;1508;Settings / Licht & Fahrstufe;17;217;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
637811;1786642071834;1509;BatteryChange / Akku-Livestand;11;217;–;0F-A0-FF-FF-5B-C8-64-00-00-00-CD;;
638012;1786642072035;150A;MotorUpdate / Motor-Livestand;10;217;–;0F-A0-FF-FF-FF-FF-FF-FF-FF-FF;;
638227;1786642072250;150B;Motor-/Controllerblock;20;217;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
638429;1786642072452;150D;Zweite Fahrstatistik;20;217;–;00-DA-00-C0-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
639476;1786642073499;1502;Akkuinformationen;16;218;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
639891;1786642073914;1505;BikePerformance / Fahrleistung;18;218;0,1,2,3;06-04-06-04-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;;
640106;1786642074129;1506;Trip / Kilometer & Betriebszähler;16;218;7;00-00-1B-6A-00-02-20-F9-00-00-02-BD-00-00-00-00;;
640522;1786642074545;1508;Settings / Licht & Fahrstufe;17;218;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
640736;1786642074759;1509;BatteryChange / Akku-Livestand;11;218;0,1,6,10;0B-B8-FF-FF-5B-C8-C8-00-00-00-9A;;
640936;1786642074959;150A;MotorUpdate / Motor-Livestand;10;218;0,1;0B-B8-FF-FF-FF-FF-FF-FF-FF-FF;;
641152;1786642075175;150B;Motor-/Controllerblock;20;218;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
641354;1786642075377;150D;Zweite Fahrstatistik;20;218;3;00-DA-00-C2-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
642401;1786642076424;1502;Akkuinformationen;16;219;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
642816;1786642076839;1505;BikePerformance / Fahrleistung;18;219;–;06-04-06-04-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;;
643030;1786642077053;1506;Trip / Kilometer & Betriebszähler;16;219;3,7;00-00-1B-6B-00-02-20-FC-00-00-02-BD-00-00-00-00;;
643458;1786642077481;1508;Settings / Licht & Fahrstufe;17;219;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
643650;1786642077673;1509;BatteryChange / Akku-Livestand;11;219;0,1,5,6,10;0F-A0-FF-FF-5B-C9-2C-00-00-00-CE;;
643862;1786642077885;150A;MotorUpdate / Motor-Livestand;10;219;–;0B-B8-FF-FF-FF-FF-FF-FF-FF-FF;;
644076;1786642078099;150B;Motor-/Controllerblock;20;219;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
644278;1786642078301;150D;Zweite Fahrstatistik;20;219;–;00-DA-00-C2-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
645327;1786642079350;1502;Akkuinformationen;16;220;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
645744;1786642079767;1505;BikePerformance / Fahrleistung;18;220;–;06-04-06-04-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;;
645956;1786642079979;1506;Trip / Kilometer & Betriebszähler;16;220;7;00-00-1B-6B-00-02-20-FF-00-00-02-BD-00-00-00-00;;
646374;1786642080397;1508;Settings / Licht & Fahrstufe;17;220;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
646598;1786642080621;1509;BatteryChange / Akku-Livestand;11;220;0,1,6,10;0B-B8-FF-FF-5B-C9-90-00-00-00-9A;;
646789;1786642080812;150A;MotorUpdate / Motor-Livestand;10;220;–;0B-B8-FF-FF-FF-FF-FF-FF-FF-FF;;
647014;1786642081037;150B;Motor-/Controllerblock;20;220;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
647204;1786642081227;150D;Zweite Fahrstatistik;20;220;–;00-DA-00-C2-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
648264;1786642082287;1502;Akkuinformationen;16;221;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
648677;1786642082700;1505;BikePerformance / Fahrleistung;18;221;–;06-04-06-04-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;;
648868;1786642082891;1506;Trip / Kilometer & Betriebszähler;16;221;6,7;00-00-1B-6B-00-02-21-02-00-00-02-BD-00-00-00-00;;
649286;1786642083309;1508;Settings / Licht & Fahrstufe;17;221;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
649501;1786642083524;1509;BatteryChange / Akku-Livestand;11;221;–;0B-B8-FF-FF-5B-C9-90-00-00-00-9A;;
649712;1786642083735;150A;MotorUpdate / Motor-Livestand;10;221;–;0B-B8-FF-FF-FF-FF-FF-FF-FF-FF;;
649924;1786642083947;150B;Motor-/Controllerblock;20;221;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
650131;1786642084154;150D;Zweite Fahrstatistik;20;221;–;00-DA-00-C2-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
651164;1786642085187;1502;Akkuinformationen;16;222;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
651594;1786642085617;1505;BikePerformance / Fahrleistung;18;222;0,1,2,3;08-02-08-02-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;;
651794;1786642085817;1506;Trip / Kilometer & Betriebszähler;16;222;7;00-00-1B-6B-00-02-21-05-00-00-02-BD-00-00-00-00;;
652212;1786642086235;1508;Settings / Licht & Fahrstufe;17;222;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
652425;1786642086448;1509;BatteryChange / Akku-Livestand;11;222;6;0B-B8-FF-FF-5B-C9-2C-00-00-00-9A;;
652628;1786642086651;150A;MotorUpdate / Motor-Livestand;10;222;0,1;0F-A0-FF-FF-FF-FF-FF-FF-FF-FF;;
652840;1786642086863;150B;Motor-/Controllerblock;20;222;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
653053;1786642087076;150D;Zweite Fahrstatistik;20;222;–;00-DA-00-C2-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
654090;1786642088113;1502;Akkuinformationen;16;223;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
654506;1786642088529;1505;BikePerformance / Fahrleistung;18;223;0,1,2,3;05-FA-05-FA-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;;
654721;1786642088744;1506;Trip / Kilometer & Betriebszähler;16;223;7;00-00-1B-6B-00-02-21-08-00-00-02-BD-00-00-00-00;;
655136;1786642089159;1508;Settings / Licht & Fahrstufe;17;223;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
655349;1786642089372;1509;BatteryChange / Akku-Livestand;11;223;0,1,10;0F-A0-FF-FF-5B-C9-2C-00-00-00-CD;;
655553;1786642089576;150A;MotorUpdate / Motor-Livestand;10;223;0,1;0B-B8-FF-FF-FF-FF-FF-FF-FF-FF;;
655768;1786642089791;150B;Motor-/Controllerblock;20;223;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
655969;1786642089992;150D;Zweite Fahrstatistik;20;223;–;00-DA-00-C2-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
657015;1786642091038;1502;Akkuinformationen;16;224;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
657431;1786642091454;1505;BikePerformance / Fahrleistung;18;224;0,1,2,3;06-04-06-04-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;;
657646;1786642091669;1506;Trip / Kilometer & Betriebszähler;16;224;7;00-00-1B-6B-00-02-21-0B-00-00-02-BD-00-00-00-00;;
658061;1786642092084;1508;Settings / Licht & Fahrstufe;17;224;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
658263;1786642092286;1509;BatteryChange / Akku-Livestand;11;224;10;0F-A0-FF-FF-5B-C9-2C-00-00-00-CE;;
658479;1786642092502;150A;MotorUpdate / Motor-Livestand;10;224;–;0B-B8-FF-FF-FF-FF-FF-FF-FF-FF;;
658703;1786642092726;150B;Motor-/Controllerblock;20;224;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
658893;1786642092916;150D;Zweite Fahrstatistik;20;224;–;00-DA-00-C2-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
659940;1786642093963;1502;Akkuinformationen;16;225;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
660356;1786642094379;1505;BikePerformance / Fahrleistung;18;225;0,1,2,3;08-0C-08-0C-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;;
660569;1786642094592;1506;Trip / Kilometer & Betriebszähler;16;225;3,7,11;00-00-1B-6C-00-02-21-0E-00-00-02-BE-00-00-00-00;;
660985;1786642095008;1508;Settings / Licht & Fahrstufe;17;225;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
661191;1786642095214;1509;BatteryChange / Akku-Livestand;11;225;0,1,5,6,10;0B-B8-FF-FF-5B-C8-C8-00-00-00-9A;;
661403;1786642095426;150A;MotorUpdate / Motor-Livestand;10;225;–;0B-B8-FF-FF-FF-FF-FF-FF-FF-FF;;
661606;1786642095629;150B;Motor-/Controllerblock;20;225;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
661818;1786642095841;150D;Zweite Fahrstatistik;20;225;–;00-DA-00-C2-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
662865;1786642096888;1502;Akkuinformationen;16;226;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
663282;1786642097305;1505;BikePerformance / Fahrleistung;18;226;0,1,2,3;06-04-06-04-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;;
663485;1786642097508;1506;Trip / Kilometer & Betriebszähler;16;226;7;00-00-1B-6C-00-02-21-11-00-00-02-BE-00-00-00-00;;
663911;1786642097934;1508;Settings / Licht & Fahrstufe;17;226;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
664115;1786642098138;1509;BatteryChange / Akku-Livestand;11;226;0,1,5,6,10;07-D0-FF-FF-5B-C9-2C-00-00-00-67;;
664327;1786642098350;150A;MotorUpdate / Motor-Livestand;10;226;0,1;07-D0-FF-FF-FF-FF-FF-FF-FF-FF;;
664529;1786642098552;150B;Motor-/Controllerblock;20;226;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
664743;1786642098766;150D;Zweite Fahrstatistik;20;226;–;00-DA-00-C2-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
665790;1786642099813;1502;Akkuinformationen;16;227;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
666206;1786642100229;1505;BikePerformance / Fahrleistung;18;227;0,1,2,3;03-FC-03-FC-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;;
666409;1786642100432;1506;Trip / Kilometer & Betriebszähler;16;227;7;00-00-1B-6C-00-02-21-14-00-00-02-BE-00-00-00-00;;
666827;1786642100850;1508;Settings / Licht & Fahrstufe;17;227;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
667038;1786642101061;1509;BatteryChange / Akku-Livestand;11;227;0,1;0B-B8-FF-FF-5B-C9-2C-00-00-00-67;;
667241;1786642101264;150A;MotorUpdate / Motor-Livestand;10;227;0,1;0B-B8-FF-FF-FF-FF-FF-FF-FF-FF;;
667455;1786642101478;150B;Motor-/Controllerblock;20;227;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
667669;1786642101692;150D;Zweite Fahrstatistik;20;227;–;00-DA-00-C2-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
668704;1786642102727;1502;Akkuinformationen;16;228;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
669121;1786642103144;1505;BikePerformance / Fahrleistung;18;228;0,1,2,3;04-06-04-06-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;;
669337;1786642103360;1506;Trip / Kilometer & Betriebszähler;16;228;7;00-00-1B-6C-00-02-21-16-00-00-02-BE-00-00-00-00;;
669749;1786642103772;1508;Settings / Licht & Fahrstufe;17;228;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
669965;1786642103988;1509;BatteryChange / Akku-Livestand;11;228;10;0B-B8-FF-FF-5B-C9-2C-00-00-00-9A;;
670166;1786642104189;150A;MotorUpdate / Motor-Livestand;10;228;–;0B-B8-FF-FF-FF-FF-FF-FF-FF-FF;;
670384;1786642104407;150B;Motor-/Controllerblock;20;228;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
670583;1786642104606;150D;Zweite Fahrstatistik;20;228;–;00-DA-00-C2-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
671629;1786642105652;1502;Akkuinformationen;16;229;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
672044;1786642106067;1505;BikePerformance / Fahrleistung;18;229;–;04-06-04-06-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;;
672258;1786642106281;1506;Trip / Kilometer & Betriebszähler;16;229;7;00-00-1B-6C-00-02-21-19-00-00-02-BE-00-00-00-00;;
